SST,WindSpeed,Pressure,Humidity,target
28.15361583927651,21.933891195751343,978.2904572482734,77.93229114319685,1
27.238420885681148,34.40913482925512,987.4529536347009,87.9185578604608,0
27.072922101651237,25.636500065909438,964.6908642493463,79.6575829230363,0
27.105487904324434,23.68602793900198,982.553944907608,78.13520857303278,0
28.66832821641688,20.78723759639459,977.048058488063,88.66858830314541,0
27.235944967256124,20.436934239724035,968.2399760936372,86.87369239817467,0
27.090302728824582,35.48971206239582,974.2330474244152,90.09654916724662,0
27.875799774285824,22.688668547391,970.0132979120939,81.18925152892365,0
28.68798694388405,29.35441231942302,977.3794020836539,83.95943312764379,1
27.524816752978605,32.11793630358966,986.67001832444,83.10943352660837,0
27.843425235051832,28.567036011376924,977.079149532366,94.68178927933029,1
27.079845065127504,20.54213304672466,978.9516725497975,80.84497913478776,0
27.89815702826975,35.670030051758175,975.5624354134413,80.89634476693534,0
28.155226161274268,20.21026449083307,961.5349651933643,82.09096417657214,0
28.14181410750429,35.23779788754968,966.9857567062828,86.29188162580643,0
27.66485338434873,37.866089875762455,974.7600518829624,80.0464548852749,0
27.631066361326273,28.656798421143446,969.3070585123412,93.30579880758548,0
27.213247237873198,30.710849461955966,965.4529079328358,80.31371129732527,0
27.733596641292536,29.539667852353077,975.1239852575532,92.91631463120389,0
27.198989337745928,27.784172372468774,969.6842938034355,77.06950127293169,0
28.533191889424103,37.74849070740721,967.7432292952025,88.13125404799305,0
28.93254859549637,37.878670213399815,973.9195625232114,93.13971036876487,0
28.940148913333413,26.71632729283069,963.9985277424652,78.3749887679646,0
28.730142198750787,32.30139508029396,987.8323719922622,94.36653920198509,1
28.201584298679236,38.53815124291728,986.0310629375772,84.05766720831024,0
28.40173139448776,39.24116997882703,981.2286175722161,93.91430216882048,0
27.570411605360828,30.17918080844095,963.1864148276537,88.53640087260094,0
28.26154084034524,29.056496105686534,983.2763176340908,81.03173739747103,0
27.911299098879756,25.573886318570516,984.2387198432706,78.76605049834212,1
27.964034679553865,39.177437463808204,983.0329385314301,81.07470092450198,0
28.515553120750315,22.85628608945735,963.4189766135772,76.8603481852535,0
27.563836711194504,31.5965915209545,979.3172387120329,77.8773593268666,0
27.63607922338904,25.651005350372778,985.029743872482,77.09320880692962,0
28.84928358225727,25.580165806955932,977.32060203659,83.45887087483115,1
27.112448589701945,28.09937174752377,979.3922212568426,90.91156752515172,0
27.971268596826683,39.97585871631309,973.7509043827891,77.82767108432681,0
28.825601600815723,21.099326136796442,975.8612195965216,77.60640866344671,0
28.220726015636313,31.57083636407063,961.0313057505517,87.86857899034662,0
28.092814148424264,21.651443160705544,979.1688906591985,78.94365963936133,0
27.49948835845871,23.09041659981038,962.4434163867347,76.95220076217983,0
27.686550978128896,28.791258835457974,973.0504378302066,78.33697156411155,0
28.704096831609387,30.20920262692883,968.7796529300223,93.47462791753551,1
28.118436263536918,25.175848167290482,976.3628385063514,91.42942505552381,0
28.02948438751356,26.329142617488323,964.0024900656962,82.08129124710189,0
27.19915942708006,21.73934040511866,980.7493020591995,88.11641534654785,0
27.032056312910246,26.06439567688501,983.8503461078541,85.74551347336076,1
28.9273703773741,39.33116878761088,964.9006334922947,88.54248526965128,0
27.75397233457368,38.894147633449634,963.1293926205565,88.65342304925518,0
28.20642612419901,26.6975658027397,964.3654644836208,87.57468030119986,0
27.15943014637457,31.41707872557523,986.3138268569551,80.32202737074617,0
28.366228571446094,38.19190782221889,975.8456778526906,75.78012841525636,0
28.865133417411922,20.123676452817932,974.0178298802251,84.11133563980218,0
28.15133050599484,36.213671406751835,963.2013545730706,92.81947769381408,0
27.25223064475082,38.96739105577838,979.4866802027088,86.38994517037152,0
28.163443054946953,21.826514686671143,986.0399877568527,91.64782083403816,0
28.532694426209304,23.22895372065842,984.8455760797036,94.83248685922456,1
27.812833073148038,39.21492605542711,978.7816412694241,78.27232408276552,1
28.759675495882934,30.750802872806926,962.2583614995502,88.83555278283964,0
28.297365906714727,20.283932689434472,963.3719108152804,88.48587147400049,0
28.798497836578406,25.15263997527058,961.4792696132947,94.59910894716558,0
28.247010622494674,28.998873485377192,967.7243764947741,94.71201467905601,0
27.262575944009647,33.858178220495354,964.0698440148113,88.7335722344826,1
27.61938342221038,34.66320756273599,967.801441207573,79.87229583964388,0
27.403589896504915,39.90843025850912,971.5517416715688,90.97111676261198,0
28.817652995433725,25.75022398767518,988.2894835221341,77.14058268422076,0
28.520800134574966,30.764402037369507,978.3112817934508,90.61398608343258,0
28.35279673782001,30.6664709571921,985.0492135704889,93.20392248289393,0
27.601932639263243,28.11290518894475,981.31054502137,82.6566678953687,0
27.368089544100428,23.383237876848405,963.375093915799,87.6127058996616,0
28.512902175977825,39.549131263676855,982.0776121912185,83.60285464193653,0
27.94831589175816,37.06634373333172,968.2529664467737,83.75530109976256,0
27.45157910430126,29.966660565884744,979.1732354098411,81.2074177821624,1
28.23324395633055,32.064908453680594,970.2288592092897,90.24259240900649,0
27.080667704276905,24.545221071193247,989.9301678979398,93.7235312833301,1
27.652340508256508,30.875741407834937,967.9065443849033,93.81501718468922,0
27.93711398918227,33.899402662429516,968.3739141232281,78.49562569749868,0
27.295916668218812,30.303340567731777,987.920167666872,92.49487299313132,0
28.969308955181678,39.80570341169883,960.7393321390897,89.74862882854245,1
27.418194729179227,32.226833124954524,980.9006696361959,80.05674801380579,1
27.260706260086533,27.419474251843383,981.7597917220763,76.34569225843029,0
27.407069747773793,35.44304055231676,985.091357322312,80.35994533768756,1
28.538122266319448,23.40925023163284,989.2331793191543,93.2441647356305,1
27.851011318543687,27.69031627412533,989.2680575746996,87.66357349791545,0
28.130831879505077,26.939179007551715,961.9583027269939,89.42109321795743,0
27.042018313972722,28.636141902155543,984.6551796825871,80.14304702218192,1
27.06886261714663,35.63559651857453,979.3892980097214,89.38776311149641,1
27.891651099654034,29.68346064326815,979.4202640311927,75.56243012555848,0
28.633310486403246,35.880289005319256,963.8504977984409,82.50642691546028,1
28.77047775741513,31.52977806279732,979.5056149933696,87.53506697084663,0
27.173413135191282,26.841388693151107,989.4744774180374,77.92193131082641,0
28.076726204202046,36.19957487366945,987.3545570861834,91.4600714889387,0
28.826459372558542,24.765793411061832,973.1739198241455,79.70062597623837,0
27.775945508795772,24.487659595995908,961.1984391985828,88.04562225636893,0
28.659131662856737,30.090058481096715,970.8688047000062,83.10394285150659,0
27.26739130879887,25.216984919241778,984.7917093480166,86.92087190955294,1
28.870788979335597,20.181740699024328,981.044973043955,77.14901105257816,0
28.502846635062607,32.96595054597603,973.7803096678186,75.33825599843215,0
28.882668785573802,30.22187642944796,961.6530460547649,93.19128854760602,0
28.35323446710501,28.910356289863223,972.8068418346991,80.39260017534366,0
27.726807863998854,39.33937029236631,974.0707481915365,91.39354005560918,1
28.876362345049444,31.423983679258274,987.856665986824,94.987006009444,0
27.551133552618357,37.26863155578769,979.2325831074647,79.22862515997822,1
27.664345044123465,22.789004724103204,969.3495874996395,80.30341482366711,0
28.40161683600348,31.38412926258855,975.7595479335216,88.25719575269332,0
28.530632599050772,37.35959253461806,961.9816592346648,94.30897269201242,0
28.858806967698307,31.66211514559796,989.1770470694921,93.31628696381487,0
27.40960481811242,34.36028356254003,970.8017970579218,85.0575104013117,0
28.59599607043845,27.44087135624415,974.3360206473941,90.9022056505345,0
28.477092106793926,21.84899034074133,970.6585192271077,77.71491706199802,0
27.127589112507195,29.15800590254143,980.4753519034861,94.54876368408024,0
27.774446282420413,27.88958781677715,979.8669647498878,94.28706468071974,0
27.565530914120195,37.34120364757895,981.4596693158741,78.27457915758342,0
